#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.74332  0.52499  0.69274  0.00000  0.00000  0.01998  0.01626
  3.96656  0.47381  0.74481  0.00000  0.00000 -0.00525  0.02836
  2.40156 -0.12649  0.79332  0.00000  0.57695 -0.01167 -0.00360
  5.10494  0.57165  0.65901  0.00000  0.00000  0.01767  0.01678
  5.09883  0.56548  0.65583  0.00000  0.00000 -0.02231  0.00625
  5.31434  0.53543  0.64389  0.00000  0.00000  0.07236 -0.04322
  3.71375  0.43384  0.75611  0.00000  0.00000 -0.02896  0.00300
  4.53512  0.49981  0.70812  0.00000  0.00000 -0.00292  0.01034
  4.67777  0.47033  0.69808  0.00000  0.00000  0.01579 -0.03157
  4.66781  0.51199  0.69648  0.00000  0.00000 -0.01286  0.00823
  5.27139  0.52803  0.64287  0.00000  0.00000  0.01917 -0.05179
  5.35429  0.57505  0.63679  0.00000  0.00000  0.04200 -0.01644
  4.93855  0.54237  0.67300  0.00000  0.00000 -0.00264  0.00789
  4.18199  0.47393  0.73461  0.00000  0.00000  0.02861  0.01608
  1.85175  0.64340  0.78783  0.00000  0.00000 -0.01317  0.00863
  4.76742  0.53956  0.68683  0.00000  0.00000 -0.02248  0.02291
  4.66686  0.49519  0.69831  0.00000  0.00000  0.00758 -0.00646
  3.67971  0.39424  0.75933  0.00000  0.00000  0.00585 -0.03224
  0.59498  0.67093  0.79095  0.00000  0.00000  0.01123 -0.00701
  5.21705  0.59317  0.64746  0.00000  0.00000  0.01103  0.02081
  4.79372  0.54189  0.68777  0.00000  0.00000  0.01430  0.02639
  4.96259  0.47379  0.67285  0.00000  0.00000  0.01983 -0.06089
  5.43382  0.54707  0.62317  0.00000  0.00000 -0.01254 -0.07138
  3.26956  0.39745  0.77341  0.00000  0.00000 -0.00290 -0.02201
  5.45165  0.63704  0.62841  0.00000  0.00000  0.05734  0.02841
  4.88022  0.49013  0.68028  0.00000  0.00000  0.01817 -0.03525
  4.87041  0.54790  0.68075  0.00000  0.00000  0.01329  0.02339
  4.66665  0.51385  0.70112  0.00000  0.00000  0.04082  0.01545
  4.26146  0.44931  0.72755  0.00000  0.00000 -0.00479 -0.01724
  3.18117  0.41311  0.77524  0.00000  0.00000 -0.01899 -0.00941
  4.70639  0.49738  0.69445  0.00000  0.00000  0.00238 -0.00894
  4.39666  0.47831  0.72027  0.00000  0.00000  0.02289  0.00346
  4.77389  0.50510  0.68874  0.00000  0.00000  0.00542 -0.00919
  5.08196  0.58441  0.66032  0.00000  0.00000  0.00815  0.03077
  4.89654  0.48982  0.68354  0.00000  0.00000  0.06997 -0.03037
  4.04057  0.44480  0.74063  0.00000  0.00000 -0.00855 -0.00599
  3.76682  0.42980  0.75487  0.00000  0.00000 -0.00145 -0.00318
  4.58329  0.42314  0.70361  0.00000  0.00000 -0.01220 -0.07139
  3.00960  0.46645  0.77889  0.00000  0.00000 -0.01102  0.02779
  5.49603  0.66426  0.62045  0.00000  0.00000  0.02208  0.04048
  4.40072  0.47109  0.71881  0.00000  0.00000  0.00641 -0.00574
  5.13279  0.55006  0.65719  0.00000  0.00000  0.02598 -0.00717
  4.80462  0.55596  0.68805  0.00000  0.00000  0.02842  0.04082
  5.49681  0.58401  0.61801  0.00000  0.00000 -0.00052 -0.04456
  3.53644  0.39939  0.76461  0.00000  0.00000 -0.01050 -0.02123
  4.72765  0.49094  0.69332  0.00000  0.00000  0.01086 -0.01690
  5.33273  0.54630  0.63112  0.00000  0.00000 -0.03555 -0.05586
  3.27901  0.43607  0.77315  0.00000  0.00000 -0.00300  0.01676
  5.41094  0.59666  0.62328  0.00000  0.00000 -0.03436 -0.02156
  5.15817  0.49176  0.65571  0.00000  0.00000  0.03588 -0.06770
  3.27874  0.43442  0.77267  0.00000  0.00000 -0.02088  0.01476
  5.36315  0.53416  0.63007  0.00000  0.00000 -0.01573 -0.07002
  4.44590  0.49762  0.71618  0.00000  0.00000  0.01495  0.01789
  5.21213  0.58876  0.64710  0.00000  0.00000  0.00254  0.01584
  4.62147  0.48208  0.70204  0.00000  0.00000  0.00684 -0.01499
  5.06076  0.51303  0.65949  0.00000  0.00000 -0.02158 -0.04139
  5.03047  0.56862  0.66282  0.00000  0.00000 -0.01755  0.01884
  3.39316  0.40502  0.77067  0.00000  0.00000  0.02373 -0.01264
  4.67201  0.55490  0.69651  0.00000  0.00000 -0.00837  0.05116
  5.33423  0.65393  0.62801  0.00000  0.00000 -0.06403  0.04466
  4.90185  0.50828  0.67943  0.00000  0.00000  0.03059 -0.01816
  4.78660  0.57585  0.68830  0.00000  0.00000  0.01317  0.06101
  3.43035  0.40096  0.76838  0.00000  0.00000 -0.01138 -0.01687
  5.11158  0.52657  0.66055  0.00000  0.00000  0.04007 -0.02685
  5.39866  0.67928  0.63035  0.00000  0.00000  0.02255  0.07541
  3.86632  0.45026  0.74862  0.00000  0.00000 -0.03016  0.00881
  2.98460  0.44311  0.77965  0.00000  0.00000  0.00955 -0.00156
  3.32091  0.42940  0.77201  0.00000  0.00000 -0.00253  0.01101
  5.41297  0.64439  0.62409  0.00000  0.00000 -0.02470  0.02808
  4.03252  0.46294  0.74234  0.00000  0.00000  0.01478  0.01403
  5.39653  0.58652  0.62481  0.00000  0.00000 -0.03407 -0.02822
  4.87319  0.45534  0.67928  0.00000  0.00000  0.00032 -0.07126
  3.22509  0.44040  0.77450  0.00000  0.00000 -0.00514  0.01914
  5.39099  0.44049  0.63195  0.00000  0.00000  0.03108 -0.16036
  4.67510  0.48674  0.69804  0.00000  0.00000  0.01267 -0.01520
  4.26597  0.49555  0.72775  0.00000  0.00000  0.00289  0.02930
  5.26251  0.52150  0.64152  0.00000  0.00000 -0.00314 -0.06101
  5.29515  0.61489  0.64187  0.00000  0.00000  0.03291  0.03342
  5.41129  0.60320  0.62362  0.00000  0.00000 -0.03078 -0.01422
  5.35085  0.52108  0.63324  0.00000  0.00000  0.00387 -0.07699
  5.44576  0.52600  0.62297  0.00000  0.00000 -0.00260 -0.09290
  4.41906  0.49886  0.71785  0.00000  0.00000  0.01144  0.02088
  5.31530  0.58480  0.63462  0.00000  0.00000 -0.01770 -0.01196
  4.37456  0.44948  0.71962  0.00000  0.00000 -0.00842 -0.02632
  3.00781  0.44021  0.77874  0.00000  0.00000 -0.02175  0.00293
  4.28940  0.48365  0.72368  0.00000  0.00000 -0.03502  0.01255
  2.71046  0.49796  0.78299  0.00000  0.00000  0.00139 -0.00176
  4.25342  0.49819  0.72588  0.00000  0.00000 -0.03802  0.02962
  1.19707  0.63259  0.78975  0.00000  0.00000 -0.01335 -0.02440
  3.57323  0.44823  0.76388  0.00000  0.00000  0.00751  0.02687
  5.31072  0.61393  0.63626  0.00000  0.00000 -0.00604  0.02040
  3.22729  0.41672  0.77440  0.00000  0.00000 -0.00662 -0.00439
  3.87284  0.42373  0.74979  0.00000  0.00000 -0.00016 -0.01612
