#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.48526  0.56985  0.83830  0.00000  0.00000  0.01768  0.01362
  3.58503  0.50160  0.94246  0.00000  0.00000 -0.00485  0.02700
  0.25510  0.36296  1.05030  0.00000  0.57695 -0.00729 -0.00239
  4.94504  0.63396  0.77628  0.00000  0.00000  0.01631  0.01434
  4.94994  0.63176  0.77063  0.00000  0.00000 -0.02055  0.00539
  5.20006  0.61524  0.74969  0.00000  0.00000  0.06818 -0.03870
  3.33740  0.46957  0.96658  0.00000  0.00000 -0.02664  0.00285
  4.23331  0.53879  0.86795  0.00000  0.00000 -0.00249  0.00807
  4.40238  0.52100  0.84850  0.00000  0.00000  0.01379 -0.02585
  4.40146  0.55594  0.84545  0.00000  0.00000 -0.01128  0.00678
  5.16355  0.61026  0.74793  0.00000  0.00000  0.01810 -0.04647
  5.27023  0.65789  0.73746  0.00000  0.00000  0.04026 -0.01522
  4.74602  0.60043  0.80152  0.00000  0.00000 -0.00243  0.00704
  3.81266  0.50164  0.92119  0.00000  0.00000  0.02485  0.01291
  1.88743  0.71860  1.03752  0.00000  0.00000 -0.01325  0.00868
  4.53326  0.58598  0.82716  0.00000  0.00000 -0.02015  0.01958
  4.39209  0.54089  0.84894  0.00000  0.00000  0.00662 -0.00528
  3.29446  0.43478  0.97356  0.00000  0.00000  0.00537 -0.03062
  0.39336  0.76427  1.04476  0.00000  0.00000  0.01074 -0.00670
  5.09338  0.66318  0.75591  0.00000  0.00000  0.01030  0.01822
  4.55298  0.58694  0.82891  0.00000  0.00000  0.01280  0.02251
  4.76868  0.53947  0.80125  0.00000  0.00000  0.01827 -0.05435
  5.40972  0.64458  0.71442  0.00000  0.00000 -0.01240 -0.06996
  2.89455  0.45518  1.00465  0.00000  0.00000 -0.00265 -0.02088
  5.40353  0.72577  0.72322  0.00000  0.00000  0.05604  0.02730
  4.66321  0.54748  0.81494  0.00000  0.00000  0.01652 -0.03081
  4.65226  0.59764  0.81581  0.00000  0.00000  0.01206  0.02041
  4.37858  0.55391  0.85435  0.00000  0.00000  0.03540  0.01250
  3.91267  0.48738  0.90671  0.00000  0.00000 -0.00400 -0.01301
  2.81657  0.47440  1.00876  0.00000  0.00000 -0.01733 -0.00894
  4.44474  0.54538  0.84157  0.00000  0.00000  0.00210 -0.00743
  4.05974  0.51397  0.89203  0.00000  0.00000  0.01882  0.00252
  4.53056  0.55508  0.83075  0.00000  0.00000  0.00484 -0.00781
  4.91927  0.64373  0.77862  0.00000  0.00000  0.00753  0.02662
  4.66368  0.54623  0.82100  0.00000  0.00000  0.06317 -0.02630
  3.66320  0.47482  0.93369  0.00000  0.00000 -0.00774 -0.00547
  3.38991  0.46484  0.96391  0.00000  0.00000 -0.00134 -0.00302
  4.29527  0.48027  0.85916  0.00000  0.00000 -0.01052 -0.05697
  2.69282  0.53744  1.01702  0.00000  0.00000 -0.01015  0.02653
  5.48310  0.76387  0.70988  0.00000  0.00000  0.02194  0.04007
  4.07023  0.50958  0.88909  0.00000  0.00000  0.00529 -0.00421
  4.97673  0.61703  0.77303  0.00000  0.00000  0.02395 -0.00605
  4.56135  0.59880  0.82945  0.00000  0.00000  0.02542  0.03479
  5.49587  0.68694  0.70583  0.00000  0.00000 -0.00052 -0.04452
  3.14742  0.44459  0.98510  0.00000  0.00000 -0.00960 -0.02013
  4.46868  0.54105  0.83941  0.00000  0.00000  0.00960 -0.01412
  5.27451  0.63747  0.72781  0.00000  0.00000 -0.03451 -0.05293
  2.90324  0.49134  1.00406  0.00000  0.00000 -0.00273  0.01589
