#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.66901  0.55597  0.73310  0.00000  0.00000  0.01932  0.01550
  3.87041  0.49820  0.79851  0.00000  0.00000 -0.00515  0.02802
  1.41700 -0.05390  0.86132  0.00000  0.57695 -0.00928 -0.00304
  5.05923  0.60705  0.69177  0.00000  0.00000  0.01721  0.01591
  5.05409  0.60198  0.68792  0.00000  0.00000 -0.02175  0.00593
  5.27629  0.57338  0.67349  0.00000  0.00000  0.07097 -0.04171
  3.63496  0.46218  0.81298  0.00000  0.00000 -0.02847  0.00297
  4.44957  0.52834  0.75222  0.00000  0.00000 -0.00280  0.00970
  4.59861  0.50210  0.73972  0.00000  0.00000  0.01522 -0.02992
  4.59107  0.54237  0.73774  0.00000  0.00000 -0.01241  0.00781
  5.23558  0.56594  0.67226  0.00000  0.00000  0.01881 -0.05002
  5.32489  0.61080  0.66496  0.00000  0.00000  0.04139 -0.01601
  4.88368  0.57652  0.70881  0.00000  0.00000 -0.00258  0.00765
  4.08430  0.49751  0.78555  0.00000  0.00000  0.02694  0.01455
  1.93666  0.67529  0.85412  0.00000  0.00000 -0.01336  0.00875
  4.70066  0.57012  0.72581  0.00000  0.00000 -0.02181  0.02196
  4.58777  0.52556  0.74001  0.00000  0.00000  0.00730 -0.00612
  3.59837  0.42454  0.81712  0.00000  0.00000  0.00575 -0.03190
  0.62314  0.70288  0.85821  0.00000  0.00000  0.01130 -0.00705
  5.17759  0.62915  0.67779  0.00000  0.00000  0.01080  0.01998
  4.72485  0.57208  0.72696  0.00000  0.00000  0.01387  0.02528
  4.90737  0.51000  0.70863  0.00000  0.00000  0.01939 -0.05903
  5.42517  0.58179  0.64869  0.00000  0.00000 -0.01249 -0.07087
  3.19188  0.44257  0.83532  0.00000  0.00000 -0.00285 -0.02178
  5.43441  0.67093  0.65494  0.00000  0.00000  0.05688  0.02801
  4.81853  0.52350  0.71775  0.00000  0.00000  0.01770 -0.03399
  4.80824  0.57938  0.71832  0.00000  0.00000  0.01294  0.02254
  4.58323  0.54294  0.74350  0.00000  0.00000  0.03925  0.01459
  4.16737  0.47687  0.77661  0.00000  0.00000 -0.00454 -0.01577
  3.10844  0.45880  0.83769  0.00000  0.00000 -0.01866 -0.00932
  4.63092  0.52934  0.73522  0.00000  0.00000  0.00230 -0.00851
  4.30397  0.50485  0.76745  0.00000  0.00000  0.02177  0.00320
  4.70421  0.53670  0.72816  0.00000  0.00000  0.00526 -0.00880
