#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.68470  0.54137  0.72112  0.00000  0.00000  0.01946  0.01566
  3.88262  0.48088  0.78469  0.00000  0.00000 -0.00516  0.02806
  1.92420 -0.09365  0.84557  0.00000  0.57695 -0.01014 -0.00333
  5.06634  0.59387  0.68089  0.00000  0.00000  0.01728  0.01605
  5.06135  0.58872  0.67713  0.00000  0.00000 -0.02184  0.00598
  5.28412  0.56016  0.66307  0.00000  0.00000  0.07125 -0.04202
  3.63902  0.44105  0.79873  0.00000  0.00000 -0.02850  0.00297
  4.46553  0.51395  0.73971  0.00000  0.00000 -0.00282  0.00982
  4.61446  0.48740  0.72757  0.00000  0.00000  0.01533 -0.03025
  4.60675  0.52790  0.72564  0.00000  0.00000 -0.01250  0.00790
  5.24318  0.55360  0.66188  0.00000  0.00000  0.01889 -0.05040
  5.33243  0.59758  0.65475  0.00000  0.00000  0.04155 -0.01612
  4.89439  0.56308  0.69749  0.00000  0.00000 -0.00259  0.00770
  4.09835  0.48272  0.77210  0.00000  0.00000  0.02718  0.01477
  1.89935  0.65913  0.83860  0.00000  0.00000 -0.01327  0.00870
  4.71516  0.55607  0.71403  0.00000  0.00000 -0.02196  0.02217
  4.60356  0.51118  0.72784  0.00000  0.00000  0.00736 -0.00619
  3.60377  0.40294  0.80274  0.00000  0.00000  0.00576 -0.03192
  0.59108  0.68748  0.84256  0.00000  0.00000  0.01122 -0.00700
  5.18425  0.61767  0.66727  0.00000  0.00000  0.01083  0.02012
  4.74015  0.55781  0.71515  0.00000  0.00000  0.01396  0.02553
  4.91807  0.49623  0.69731  0.00000  0.00000  0.01947 -0.05939
  5.42751  0.56877  0.63889  0.00000  0.00000 -0.01250 -0.07101
  3.19419  0.41120  0.82038  0.00000  0.00000 -0.00285 -0.02178
  5.43923  0.65748  0.64498  0.00000  0.00000  0.05701  0.02812
  4.83194  0.50987  0.70619  0.00000  0.00000  0.01780 -0.03426
  4.82158  0.56615  0.70674  0.00000  0.00000  0.01301  0.02272
  4.59990  0.52882  0.73124  0.00000  0.00000  0.03957  0.01476
  4.18223  0.46148  0.76342  0.00000  0.00000 -0.00458 -0.01600
  3.10739  0.42844  0.82268  0.00000  0.00000 -0.01865 -0.00932
  4.64645  0.51482  0.72319  0.00000  0.00000  0.00231 -0.00860
  4.31938  0.49039  0.75452  0.00000  0.00000  0.02196  0.00324
  4.71962  0.52201  0.71632  0.00000  0.00000  0.00529 -0.00889
  5.04267  0.60544  0.68244  0.00000  0.00000  0.00797  0.02936
  4.84456  0.50989  0.71008  0.00000  0.00000  0.06845 -0.02946
  3.95752  0.45351  0.77952  0.00000  0.00000 -0.00823 -0.00568
  3.69084  0.43657  0.79718  0.00000  0.00000 -0.00143 -0.00315
  4.51627  0.44207  0.73425  0.00000  0.00000 -0.01181 -0.06804
  2.94370  0.48302  0.82729  0.00000  0.00000 -0.01084  0.02753
  5.49308  0.68486  0.63573  0.00000  0.00000  0.02205  0.04039
  4.32463  0.48401  0.75273  0.00000  0.00000  0.00615 -0.00539
  5.09470  0.57304  0.67873  0.00000  0.00000  0.02543 -0.00687
  4.75046  0.57134  0.71549  0.00000  0.00000  0.02775  0.03947
  5.49695  0.60589  0.63290  0.00000  0.00000 -0.00052 -0.04456
  3.45863  0.40922  0.80934  0.00000  0.00000 -0.01032 -0.02101
