#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.54629  0.53236  0.77985  0.00000  0.00000  0.01823  0.01424
  3.65565  0.45713  0.87577  0.00000  0.00000 -0.00492  0.02725
  1.42887 -0.05451  0.97482  0.00000  0.57695 -0.00930 -0.00305
  4.99971  0.59333  0.72262  0.00000  0.00000  0.01667  0.01478
  5.00322  0.59063  0.71740  0.00000  0.00000 -0.02110  0.00557
  5.24686  0.56685  0.69806  0.00000  0.00000  0.06989 -0.04055
  3.39990  0.41478  0.89795  0.00000  0.00000 -0.02703  0.00287
  4.29965  0.50028  0.80718  0.00000  0.00000 -0.00258  0.00857
  4.46588  0.48109  0.78926  0.00000  0.00000  0.01425 -0.02717
  4.46296  0.51850  0.78644  0.00000  0.00000 -0.01165  0.00712
  5.20696  0.56036  0.69643  0.00000  0.00000  0.01853 -0.04861
  5.30112  0.60159  0.68675  0.00000  0.00000  0.04090 -0.01566
  4.79700  0.55970  0.74592  0.00000  0.00000 -0.00249  0.00727
  3.88682  0.46258  0.85621  0.00000  0.00000  0.02523  0.01303
  1.84303  0.66163  0.96309  0.00000  0.00000 -0.01315  0.00862
  4.59020  0.54814  0.76958  0.00000  0.00000 -0.02072  0.02039
  4.45513  0.50217  0.78966  0.00000  0.00000  0.00684 -0.00555
  3.36077  0.37652  0.90436  0.00000  0.00000  0.00545 -0.03090
  0.43607  0.70108  0.96974  0.00000  0.00000  0.01084 -0.00676
  5.14279  0.62108  0.70380  0.00000  0.00000  0.01059  0.01925
  4.61177  0.54898  0.77119  0.00000  0.00000  0.01316  0.02346
  4.82021  0.49656  0.74567  0.00000  0.00000  0.01868 -0.05609
  5.41693  0.57395  0.66545  0.00000  0.00000 -0.01244 -0.07038
  2.93489  0.38017  0.93293  0.00000  0.00000 -0.00267 -0.02100
  5.41924  0.66008  0.67359  0.00000  0.00000  0.05647  0.02766
  4.71832  0.50715  0.75830  0.00000  0.00000  0.01694 -0.03194
  4.70768  0.55916  0.75910  0.00000  0.00000  0.01237  0.02117
  4.44372  0.51700  0.79465  0.00000  0.00000  0.03662  0.01316
  3.98435  0.44724  0.84288  0.00000  0.00000 -0.00406 -0.01313
  2.84894  0.39448  0.93669  0.00000  0.00000 -0.01748 -0.00898
  4.50636  0.50616  0.78286  0.00000  0.00000  0.00216 -0.00779
  4.13102  0.47318  0.82936  0.00000  0.00000  0.01968  0.00271
  4.58964  0.51607  0.77289  0.00000  0.00000  0.00498 -0.00815
  4.97381  0.60309  0.72478  0.00000  0.00000  0.00770  0.02744
  4.72169  0.50602  0.76389  0.00000  0.00000  0.06487 -0.02731
  3.73631  0.43406  0.86771  0.00000  0.00000 -0.00786 -0.00553
  3.45050  0.41095  0.89550  0.00000  0.00000 -0.00136 -0.00305
  4.35961  0.43923  0.79908  0.00000  0.00000 -0.01089 -0.06019
  2.68628  0.44693  0.94428  0.00000  0.00000 -0.01013  0.02651
  5.48666  0.69017  0.66124  0.00000  0.00000  0.02198  0.04019
  4.14064  0.46857  0.82665  0.00000  0.00000  0.00553 -0.00454
  5.03124  0.57579  0.71962  0.00000  0.00000  0.02451 -0.00637
  4.62072  0.56135  0.77169  0.00000  0.00000  0.02615  0.03626
  5.49631  0.61105  0.65750  0.00000  0.00000 -0.00052 -0.04454
  3.20986  0.38158  0.91497  0.00000  0.00000 -0.00975 -0.02031
  4.52972  0.50224  0.78087  0.00000  0.00000  0.00990 -0.01477
  5.29383  0.57385  0.67783  0.00000  0.00000 -0.03486 -0.05390
  2.94490  0.41686  0.93238  0.00000  0.00000 -0.00276  0.01599
  5.39395  0.62285  0.66561  0.00000  0.00000 -0.03408 -0.02125
  5.05978  0.52480  0.71721  0.00000  0.00000  0.03395 -0.06058
  2.94605  0.41506  0.93139  0.00000  0.00000 -0.01926  0.01409
  5.32617  0.56166  0.67619  0.00000  0.00000 -0.01544 -0.06775
  4.19069  0.49219  0.82183  0.00000  0.00000  0.01299  0.01434
  5.13928  0.61723  0.70322  0.00000  0.00000  0.00244  0.01467
  4.39956  0.48966  0.79628  0.00000  0.00000  0.00612 -0.01272
  4.95653  0.53992  0.72341  0.00000  0.00000 -0.02037 -0.03749
  4.91678  0.58869  0.72891  0.00000  0.00000 -0.01660  0.01731
  3.05776  0.38614  0.92731  0.00000  0.00000  0.02191 -0.01207
  4.46667  0.55556  0.78648  0.00000  0.00000 -0.00758  0.04423
  5.30472  0.67684  0.67296  0.00000  0.00000 -0.06308  0.04347
  4.74141  0.52421  0.75685  0.00000  0.00000  0.02854 -0.01649
  4.60314  0.57891  0.77212  0.00000  0.00000  0.01211  0.05414
  3.09959  0.38226  0.92262  0.00000  0.00000 -0.01053 -0.01612
  5.00097  0.55175  0.72515  0.00000  0.00000  0.03785 -0.02351
  5.36034  0.70193  0.67662  0.00000  0.00000  0.02213  0.07295
  3.55229  0.43215  0.88320  0.00000  0.00000 -0.02821  0.00846
  2.66333  0.42515  0.94586  0.00000  0.00000  0.00878 -0.00149
  2.98639  0.41002  0.93006  0.00000  0.00000 -0.00234  0.01050
  5.39308  0.66990  0.66687  0.00000  0.00000 -0.02446  0.02761
  3.72432  0.44766  0.87100  0.00000  0.00000  0.01376  0.01304
  5.37485  0.61182  0.66799  0.00000  0.00000 -0.03371 -0.02770
  4.71524  0.47607  0.75660  0.00000  0.00000  0.00030 -0.06470
  2.89099  0.42136  0.93517  0.00000  0.00000 -0.00473  0.01825
  5.34903  0.47167  0.67913  0.00000  0.00000  0.03044 -0.15460
  4.46363  0.49526  0.78919  0.00000  0.00000  0.01144 -0.01308
  3.98631  0.48353  0.84327  0.00000  0.00000  0.00245  0.02223
  5.20147  0.55331  0.69427  0.00000  0.00000 -0.00304 -0.05743
  5.23229  0.64164  0.69484  0.00000  0.00000  0.03186  0.03146
  5.39310  0.62935  0.66614  0.00000  0.00000 -0.03051 -0.01400
  5.30695  0.54949  0.68116  0.00000  0.00000  0.00379 -0.07399
  5.42934  0.55311  0.66514  0.00000  0.00000 -0.00258 -0.09165
  4.15978  0.49153  0.82490  0.00000  0.00000  0.00990  0.01659
  5.26868  0.61041  0.68332  0.00000  0.00000 -0.01728 -0.01145
  4.11526  0.45084  0.82815  0.00000  0.00000 -0.00725 -0.02071
  2.68406  0.42257  0.94397  0.00000  0.00000 -0.01999  0.00280
  4.02442  0.47427  0.83567  0.00000  0.00000 -0.02983  0.00961
  2.44081  0.47577  0.95286  0.00000  0.00000  0.00129 -0.00169
  3.98513  0.48643  0.83976  0.00000  0.00000 -0.03220  0.02273
