#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.25503  0.50373  0.88531  0.00000  0.00000  0.01563  0.01125
  3.16392  0.38915  1.06249  0.00000  0.00000 -0.00440  0.02550
  0.87551  0.01427  1.27943  0.00000  0.57695 -0.00835 -0.00274
  4.83588  0.58289  0.79151  0.00000  0.00000  0.01558  0.01347
  4.85086  0.58145  0.78334  0.00000  0.00000 -0.01972  0.00509
  5.12847  0.57128  0.75355  0.00000  0.00000  0.06557 -0.03586
  2.88842  0.34202  1.10769  0.00000  0.00000 -0.02389  0.00268
  3.94684  0.46373  0.93302  0.00000  0.00000 -0.00213  0.00628
  4.15222  0.45967  0.90150  0.00000  0.00000  0.01198 -0.02065
  4.15952  0.48965  0.89663  0.00000  0.00000 -0.00985  0.00546
  5.09692  0.56687  0.75108  0.00000  0.00000  0.01744 -0.04318
  5.22022  0.61277  0.73651  0.00000  0.00000  0.03922 -0.01449
  4.58673  0.54329  0.82875  0.00000  0.00000 -0.00226  0.00633
  3.42066  0.40399  1.02404  0.00000  0.00000  0.02283  0.01226
  1.23580  0.67843  1.25157  0.00000  0.00000 -0.01178  0.00772
  4.32793  0.52287  0.86788  0.00000  0.00000 -0.01812  0.01666
  4.14178  0.47540  0.90221  0.00000  0.00000  0.00574 -0.00421
  2.84324  0.30845  1.12110  0.00000  0.00000  0.00481 -0.02873
 -0.76369  0.76911  1.26727  0.00000  0.00000  0.00728 -0.00435
  5.01449  0.61433  0.76231  0.00000  0.00000  0.00984  0.01657
  4.34094  0.52247  0.87060  0.00000  0.00000  0.01148  0.01909
  4.60847  0.48832  0.82835  0.00000  0.00000  0.01698 -0.04894
  5.39921  0.60298  0.70510  0.00000  0.00000 -0.01233 -0.06934
  2.33948  0.26990  1.18274  0.00000  0.00000 -0.00227 -0.01920
  5.37672  0.68143  0.71700  0.00000  0.00000  0.05531  0.02668
  4.47721  0.49369  0.84906  0.00000  0.00000  0.01510 -0.02700
  4.46504  0.53741  0.85038  0.00000  0.00000  0.01101  0.01785
  4.11381  0.48288  0.91089  0.00000  0.00000  0.03041  0.00979
  3.54939  0.39849  0.99857  0.00000  0.00000 -0.00371 -0.01242
  2.24715  0.28702  1.19113  0.00000  0.00000 -0.01475 -0.00819
  4.20917  0.48240  0.89046  0.00000  0.00000  0.00184 -0.00607
  3.72297  0.43123  0.97330  0.00000  0.00000  0.01724  0.00227
  4.31639  0.49481  0.87346  0.00000  0.00000  0.00433 -0.00659
  4.80701  0.59162  0.79491  0.00000  0.00000  0.00718  0.02492
  4.46259  0.48998  0.85835  0.00000  0.00000  0.05730 -0.02279
  3.25537  0.36958  1.04648  0.00000  0.00000 -0.00706 -0.00518
  2.93878  0.33880  1.10260  0.00000  0.00000 -0.00120 -0.00284
  4.02686  0.42438  0.91867  0.00000  0.00000 -0.00895 -0.04352
  2.06241  0.34322  1.20818  0.00000  0.00000 -0.00842  0.02403
  5.47931  0.72075  0.69901  0.00000  0.00000  0.02191  0.03995
  3.74046  0.42874  0.96831  0.00000  0.00000  0.00481 -0.00376
