#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.22666  0.52555  0.92151  0.00000  0.00000  0.01538  0.01096
  3.10961  0.42227  1.10638  0.00000  0.00000 -0.00435  0.02531
  0.37098  0.28118  1.33298  0.00000  0.57695 -0.00748 -0.00246
  4.82537  0.60977  0.82371  0.00000  0.00000  0.01551  0.01338
  4.84421  0.60988  0.81519  0.00000  0.00000 -0.01967  0.00507
  5.12048  0.60061  0.78415  0.00000  0.00000  0.06527 -0.03555
  2.84670  0.38897  1.15358  0.00000  0.00000 -0.02363  0.00266
  3.91345  0.48660  0.97128  0.00000  0.00000 -0.00211  0.00625
  4.12138  0.48413  0.93840  0.00000  0.00000  0.01176 -0.02001
  4.13115  0.51207  0.93331  0.00000  0.00000 -0.00968  0.00531
  5.08897  0.59558  0.78157  0.00000  0.00000  0.01736 -0.04279
  5.20884  0.64229  0.76639  0.00000  0.00000  0.03898 -0.01432
  4.56534  0.56628  0.86253  0.00000  0.00000 -0.00223  0.00624
  3.37127  0.43129  1.06625  0.00000  0.00000  0.02257  0.01218
  1.20590  0.70854  1.30387  0.00000  0.00000 -0.01171  0.00768
  4.30204  0.54416  0.90333  0.00000  0.00000 -0.01786  0.01629
  4.11094  0.49990  0.93913  0.00000  0.00000  0.00563 -0.00408
  2.80867  0.35926  1.16757  0.00000  0.00000  0.00476 -0.02858
 -0.52886  0.79182  1.32028  0.00000  0.00000  0.00805 -0.00489
  5.01009  0.64376  0.79327  0.00000  0.00000  0.00981  0.01648
  4.31430  0.54364  0.90617  0.00000  0.00000  0.01131  0.01866
  4.58696  0.51214  0.86211  0.00000  0.00000  0.01680 -0.04822
  5.39176  0.63700  0.73365  0.00000  0.00000 -0.01229 -0.06890
  2.25729  0.35180  1.23196  0.00000  0.00000 -0.00221 -0.01895
  5.36712  0.71210  0.74605  0.00000  0.00000  0.05505  0.02646
  4.45340  0.51584  0.88371  0.00000  0.00000  0.01491 -0.02652
  4.44108  0.55889  0.88509  0.00000  0.00000  0.01088  0.01753
  4.08200  0.50642  0.94819  0.00000  0.00000  0.02981  0.00946
  3.50377  0.42358  1.03966  0.00000  0.00000 -0.00367 -0.01234
  2.16889  0.36974  1.24071  0.00000  0.00000 -0.01439 -0.00809
  4.18054  0.50512  0.92689  0.00000  0.00000  0.00181 -0.00591
  3.68193  0.45405  1.01330  0.00000  0.00000  0.01709  0.00226
  4.28968  0.51656  0.90916  0.00000  0.00000  0.00427 -0.00644
  4.79464  0.61660  0.82725  0.00000  0.00000  0.00714  0.02473
  4.43604  0.51285  0.89340  0.00000  0.00000  0.05653 -0.02232
  3.20305  0.39967  1.08967  0.00000  0.00000 -0.00697 -0.00515
  2.89487  0.38409  1.14826  0.00000  0.00000 -0.00119 -0.00282
  3.99485  0.44878  0.95631  0.00000  0.00000 -0.00876 -0.04215
  1.99515  0.43134  1.25853  0.00000  0.00000 -0.00823  0.02377
  5.47390  0.75661  0.72730  0.00000  0.00000  0.02185  0.03978
  3.70051  0.45162  1.00809  0.00000  0.00000  0.00477 -0.00374
  4.86379  0.59526  0.81880  0.00000  0.00000  0.02286 -0.00567
  4.32031  0.55320  0.90704  0.00000  0.00000  0.02245  0.02881
  5.49480  0.68320  0.72168  0.00000  0.00000 -0.00052 -0.04449
  2.68118  0.37858  1.19108  0.00000  0.00000 -0.00852 -0.01882
  4.20874  0.50217  0.92333  0.00000  0.00000  0.00833 -0.01132
  5.23188  0.62467  0.75257  0.00000  0.00000 -0.03376 -0.05079
  2.26732  0.38413  1.23071  0.00000  0.00000 -0.00229  0.01443
  5.36856  0.68467  0.73390  0.00000  0.00000 -0.03366 -0.02079
  4.89755  0.55206  0.81487  0.00000  0.00000  0.03164 -0.05313
  2.27233  0.38068  1.22842  0.00000  0.00000 -0.01597  0.01272
  5.26847  0.61457  0.75004  0.00000  0.00000 -0.01499 -0.06421
  3.76133  0.47310  0.99886  0.00000  0.00000  0.01103  0.01135
  5.00787  0.64096  0.79236  0.00000  0.00000  0.00226  0.01257
  4.03965  0.48514  0.95118  0.00000  0.00000  0.00496 -0.00903
  4.78273  0.56091  0.82500  0.00000  0.00000 -0.01893 -0.03386
  4.72948  0.60109  0.83405  0.00000  0.00000 -0.01531  0.01547
  2.37803  0.35059  1.21902  0.00000  0.00000  0.01824 -0.01090
  4.13410  0.53966  0.93339  0.00000  0.00000 -0.00630  0.03299
  5.25766  0.72860  0.74509  0.00000  0.00000 -0.06158  0.04158
  4.47882  0.53041  0.88120  0.00000  0.00000  0.02520 -0.01375
  4.30385  0.56681  0.90780  0.00000  0.00000  0.01039  0.04293
  2.42497  0.33822  1.20833  0.00000  0.00000 -0.00880 -0.01459
  4.81875  0.57014  0.82786  0.00000  0.00000  0.03509 -0.02117
  5.30025  0.74700  0.75070  0.00000  0.00000  0.02147  0.06910
  3.00500  0.39967  1.12198  0.00000  0.00000 -0.02482  0.00785
  1.96854  0.41822  1.26228  0.00000  0.00000  0.00716 -0.00133
  2.31065  0.37489  1.22533  0.00000  0.00000 -0.00194  0.00949
  5.36391  0.72860  0.73582  0.00000  0.00000 -0.02411  0.02692
  3.18241  0.41348  1.09647  0.00000  0.00000  0.01218  0.01213
  5.34246  0.67136  0.73751  0.00000  0.00000 -0.03318 -0.02692
  4.45650  0.49053  0.88076  0.00000  0.00000  0.00026 -0.05395
  2.21187  0.39081  1.23716  0.00000  0.00000 -0.00391  0.01645
  5.28099  0.52726  0.75457  0.00000  0.00000  0.02941 -0.14527
  4.11978  0.49453  0.93828  0.00000  0.00000  0.00944 -0.00964
  3.50516  0.45597  1.04044  0.00000  0.00000  0.00221  0.02089
  5.09031  0.59103  0.77817  0.00000  0.00000 -0.00286 -0.05091
  5.11742  0.66887  0.77906  0.00000  0.00000  0.02993  0.02788
  5.36610  0.69025  0.73470  0.00000  0.00000 -0.03011 -0.01368
  5.23332  0.59891  0.75770  0.00000  0.00000  0.00365 -0.06897
  5.40497  0.61692  0.73319  0.00000  0.00000 -0.00255 -0.08980
  3.72375  0.47161  1.00472  0.00000  0.00000  0.00848  0.01346
  5.18994  0.65309  0.76106  0.00000  0.00000 -0.01658 -0.01059
  3.67229  0.43634  1.01097  0.00000  0.00000 -0.00628 -0.01747
  1.99493  0.40795  1.25780  0.00000  0.00000 -0.01625  0.00251
  3.56507  0.45352  1.02553  0.00000  0.00000 -0.02644  0.00883
  1.99140  0.57335  1.27900  0.00000  0.00000  0.00112 -0.00158
  3.51525  0.46035  1.03352  0.00000  0.00000 -0.02893  0.02139
  0.29458  0.72231  1.31391  0.00000  0.00000 -0.01103 -0.02016
  2.71329  0.41981  1.18781  0.00000  0.00000  0.00610  0.02382
  5.17325  0.67587  0.76509  0.00000  0.00000 -0.00562  0.01783
  2.21481  0.37033  1.23670  0.00000  0.00000 -0.00504 -0.00377
  3.00408  0.37601  1.12683  0.00000  0.00000 -0.00013 -0.01434
  4.10019  0.50678  0.94203  0.00000  0.00000  0.01103  0.00688
  4.81729  0.59844  0.82708  0.00000  0.00000  0.02871  0.00641
  4.87399  0.61790  0.81476  0.00000  0.00000  0.00738  0.01259
  5.41240  0.75337  0.73587  0.00000  0.00000  0.02479  0.05180
  5.47622  0.76509  0.72790  0.00000  0.00000  0.02870  0.04923
  3.84593  0.48804  0.98258  0.00000  0.00000 -0.00221  0.01498
  4.06296  0.49614  0.94503  0.00000  0.00000 -0.00843 -0.00173
  3.46036  0.44469  1.04309  0.00000  0.00000 -0.02679  0.01066
  5.47599  0.79811  0.72815  0.00000  0.00000  0.03036  0.08266
  2.75613  0.38147  1.17595  0.00000  0.00000 -0.00865 -0.00860
  4.88383  0.59699  0.81483  0.00000  0.00000  0.01769 -0.00823
  4.91678  0.65694  0.80377  0.00000  0.00000 -0.02032  0.03982
  3.66925  0.45310  1.01318  0.00000  0.00000  0.00370  0.00132
  3.80284  0.47472  0.98868  0.00000  0.00000 -0.00860  0.00579
  5.33054  0.69069  0.74353  0.00000  0.00000 -0.00049  0.00155
  5.06881  0.69665  0.78323  0.00000  0.00000  0.00781  0.05971
  4.52724  0.57756  0.86697  0.00000  0.00000 -0.01323  0.02164
  4.34728  0.53569  0.89689  0.00000  0.00000 -0.01112  0.00266
  5.25578  0.66898  0.75639  0.00000  0.00000  0.01697 -0.00071
  5.42029  0.63539  0.73513  0.00000  0.00000  0.02722 -0.06768
  5.18285  0.68078  0.76658  0.00000  0.00000  0.01435  0.02439
  3.05715  0.39212  1.11811  0.00000  0.00000  0.00623 -0.00010
  5.37094  0.68295  0.73833  0.00000  0.00000  0.00136 -0.01374
  5.17121  0.64785  0.77076  0.00000  0.00000  0.03026 -0.00333
  3.58275  0.42128  1.02336  0.00000  0.00000 -0.02209 -0.02449
  5.04742  0.61653  0.78937  0.00000  0.00000  0.02405 -0.01483
  4.42389  0.48807  0.88194  0.00000  0.00000 -0.02525 -0.05556
  5.12007  0.66907  0.77292  0.00000  0.00000 -0.00676  0.02050
  5.07201  0.70431  0.77954  0.00000  0.00000 -0.01247  0.06383
  4.25311  0.53380  0.91324  0.00000  0.00000 -0.00717  0.01313
  3.75158  0.46093  0.99601  0.00000  0.00000 -0.01600 -0.00277
 -0.06863  0.62511  1.32891  0.00000  0.60670  0.00768 -0.00910
  3.48650  0.44031  1.04232  0.00000  0.00000 -0.00544  0.00643
  3.81269  0.47641  0.98846  0.00000  0.00000 -0.00002  0.00719
