#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.61669  0.54409  0.75426  0.00000  0.00000  0.01885  0.01496
  3.77739  0.48237  0.83243  0.00000  0.00000 -0.00505  0.02769
  1.42398 -0.05433  0.90983  0.00000  0.57695 -0.00929 -0.00305
  5.03607  0.60135  0.70609  0.00000  0.00000  0.01698  0.01547
  5.03594  0.59812  0.70164  0.00000  0.00000 -0.02152  0.00580
  5.26158  0.56887  0.68505  0.00000  0.00000  0.07043 -0.04113
  3.52981  0.44388  0.85005  0.00000  0.00000 -0.02783  0.00293
  4.38438  0.51638  0.77686  0.00000  0.00000 -0.00270  0.00921
  4.54056  0.49348  0.76207  0.00000  0.00000  0.01480 -0.02872
  4.53572  0.53109  0.75973  0.00000  0.00000 -0.01208  0.00751
  5.22143  0.56249  0.68365  0.00000  0.00000  0.01868 -0.04933
  5.31368  0.60519  0.67530  0.00000  0.00000  0.04116 -0.01585
  4.84579  0.56922  0.72584  0.00000  0.00000 -0.00254  0.00748
  3.99805  0.48147  0.81675  0.00000  0.00000  0.02581  0.01322
  1.91051  0.66967  0.90085  0.00000  0.00000 -0.01330  0.00872
  4.65266  0.56023  0.74570  0.00000  0.00000 -0.02134  0.02128
  4.52978  0.51598  0.76240  0.00000  0.00000  0.00710 -0.00587
  3.48798  0.40979  0.85512  0.00000  0.00000  0.00561 -0.03144
  0.56711  0.70204  0.90594  0.00000  0.00000  0.01116 -0.00696
  5.16237  0.62383  0.68999  0.00000  0.00000  0.01071  0.01966
  4.67555  0.56188  0.74705  0.00000  0.00000  0.01356  0.02449
  4.86927  0.50416  0.72563  0.00000  0.00000  0.01908 -0.05774
  5.42104  0.57774  0.65680  0.00000  0.00000 -0.01246 -0.07062
  3.07781  0.41659  0.87750  0.00000  0.00000 -0.00277 -0.02143
  5.42735  0.66482  0.66389  0.00000  0.00000  0.05668  0.02785
  4.77510  0.51584  0.73626  0.00000  0.00000  0.01737 -0.03310
  4.76451  0.57024  0.73693  0.00000  0.00000  0.01269  0.02194
  4.52290  0.53123  0.76653  0.00000  0.00000  0.03812  0.01397
  4.08790  0.46422  0.80598  0.00000  0.00000 -0.00432 -0.01453
  2.99255  0.43239  0.88043  0.00000  0.00000 -0.01813 -0.00917
  4.57695  0.51874  0.75676  0.00000  0.00000  0.00224 -0.00820
  4.22927  0.49133  0.79500  0.00000  0.00000  0.02087  0.00299
  4.65453  0.52726  0.74846  0.00000  0.00000  0.00514 -0.00851
  5.01153  0.61143  0.70793  0.00000  0.00000  0.00782  0.02825
  4.78266  0.51586  0.74095  0.00000  0.00000  0.06665 -0.02838
  3.85433  0.45375  0.82598  0.00000  0.00000 -0.00805 -0.00561
  3.58239  0.44017  0.84811  0.00000  0.00000 -0.00140 -0.00310
  4.43932  0.44896  0.77019  0.00000  0.00000 -0.01136 -0.06418
  2.83523  0.48766  0.88632  0.00000  0.00000 -0.01054  0.02710
  5.48947  0.69301  0.65313  0.00000  0.00000  0.02201  0.04028
  4.23677  0.48582  0.79280  0.00000  0.00000  0.00586 -0.00498
  5.06672  0.58179  0.70353  0.00000  0.00000  0.02503 -0.00665
  4.68525  0.57477  0.74746  0.00000  0.00000  0.02695  0.03786
  5.49640  0.61467  0.64986  0.00000  0.00000 -0.00052 -0.04454
  3.34450  0.41161  0.86346  0.00000  0.00000 -0.01006 -0.02069
  4.60031  0.51284  0.75511  0.00000  0.00000  0.01024 -0.01553
  5.30411  0.57701  0.66757  0.00000  0.00000 -0.03504 -0.05442
  3.08636  0.45398  0.87708  0.00000  0.00000 -0.00286  0.01631
  5.39822  0.62669  0.65694  0.00000  0.00000 -0.03415 -0.02133
  5.09356  0.52947  0.70147  0.00000  0.00000  0.03461 -0.06302
  3.08646  0.45049  0.87631  0.00000  0.00000 -0.01994  0.01437
  5.33534  0.56612  0.66615  0.00000  0.00000 -0.01551 -0.06831
  4.28388  0.51055  0.78886  0.00000  0.00000  0.01371  0.01564
  5.15823  0.61943  0.68950  0.00000  0.00000  0.00247  0.01498
  4.47821  0.50231  0.76788  0.00000  0.00000  0.00638 -0.01353
  4.99241  0.54700  0.70676  0.00000  0.00000 -0.02072 -0.03823
  4.95600  0.59740  0.71143  0.00000  0.00000 -0.01687  0.01770
  3.19651  0.42298  0.87312  0.00000  0.00000  0.02266 -0.01230
  4.53960  0.57025  0.75977  0.00000  0.00000 -0.00786  0.04669
  5.31235  0.68143  0.66334  0.00000  0.00000 -0.06333  0.04378
  4.79777  0.53373  0.73504  0.00000  0.00000  0.02926 -0.01708
  4.66760  0.59307  0.74782  0.00000  0.00000  0.01248  0.05656
  3.23545  0.41521  0.86946  0.00000  0.00000 -0.01088 -0.01643
  5.03942  0.55814  0.70824  0.00000  0.00000  0.03844 -0.02467
  5.37003  0.70720  0.66652  0.00000  0.00000  0.02224  0.07357
  3.67500  0.45973  0.83835  0.00000  0.00000 -0.02898  0.00860
  2.81568  0.46530  0.88755  0.00000  0.00000  0.00914 -0.00152
  3.12721  0.44605  0.87526  0.00000  0.00000 -0.00242  0.01072
  5.39839  0.67336  0.65805  0.00000  0.00000 -0.02452  0.02773
  3.84361  0.47036  0.82861  0.00000  0.00000  0.01411  0.01325
