#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.63135  0.53050  0.74230  0.00000  0.00000  0.01898  0.01511
  3.79377  0.46228  0.81841  0.00000  0.00000 -0.00507  0.02775
  1.91503 -0.09311  0.89359  0.00000  0.57695 -0.01013 -0.00332
  5.04276  0.58697  0.69531  0.00000  0.00000  0.01705  0.01560
  5.03984  0.58272  0.69097  0.00000  0.00000 -0.02157  0.00583
  5.26614  0.55579  0.67477  0.00000  0.00000  0.07059 -0.04131
  3.53921  0.41891  0.83554  0.00000  0.00000 -0.02788  0.00293
  4.40018  0.50157  0.76432  0.00000  0.00000 -0.00272  0.00933
  4.55653  0.47802  0.74991  0.00000  0.00000  0.01491 -0.02905
  4.55093  0.51658  0.74763  0.00000  0.00000 -0.01217  0.00760
  5.22621  0.54931  0.67340  0.00000  0.00000  0.01872 -0.04956
  5.31797  0.59444  0.66525  0.00000  0.00000  0.04125 -0.01591
  4.85801  0.55580  0.71459  0.00000  0.00000 -0.00255  0.00754
  4.01493  0.46485  0.80315  0.00000  0.00000  0.02590  0.01346
  1.88857  0.65103  0.88487  0.00000  0.00000 -0.01325  0.00868
  4.66742  0.54608  0.73395  0.00000  0.00000 -0.02148  0.02149
  4.54568  0.50088  0.75024  0.00000  0.00000  0.00715 -0.00594
  3.50290  0.38013  0.84046  0.00000  0.00000  0.00563 -0.03150
  0.53979  0.68443  0.88981  0.00000  0.00000  0.01109 -0.00692
  5.16647  0.61101  0.67959  0.00000  0.00000  0.01073  0.01975
  4.69060  0.54789  0.73527  0.00000  0.00000  0.01366  0.02473
  4.88155  0.49048  0.71438  0.00000  0.00000  0.01918 -0.05816
  5.42280  0.56582  0.64717  0.00000  0.00000 -0.01248 -0.07073
  3.08932  0.38208  0.86220  0.00000  0.00000 -0.00278 -0.02147
  5.42945  0.65519  0.65409  0.00000  0.00000  0.05674  0.02790
  4.78915  0.50163  0.72475  0.00000  0.00000  0.01748 -0.03339
  4.77865  0.55653  0.72540  0.00000  0.00000  0.01277  0.02214
  4.53885  0.51654  0.75425  0.00000  0.00000  0.03842  0.01414
  4.10434  0.44825  0.79268  0.00000  0.00000 -0.00437 -0.01479
  3.00351  0.39701  0.86505  0.00000  0.00000 -0.01818 -0.00918
  4.59186  0.50480  0.74474  0.00000  0.00000  0.00226 -0.00828
  4.24465  0.47688  0.78199  0.00000  0.00000  0.02105  0.00303
  4.66941  0.51318  0.73665  0.00000  0.00000  0.00517 -0.00860
  5.01912  0.59756  0.69710  0.00000  0.00000  0.00786  0.02852
  4.79772  0.50138  0.72932  0.00000  0.00000  0.06709 -0.02864
  3.87102  0.43628  0.81213  0.00000  0.00000 -0.00808 -0.00562
  3.59129  0.41458  0.83365  0.00000  0.00000 -0.00140 -0.00311
  4.45437  0.43413  0.75782  0.00000  0.00000 -0.01145 -0.06494
  2.84126  0.44804  0.87077  0.00000  0.00000 -0.01056  0.02712
  5.48978  0.68184  0.64358  0.00000  0.00000  0.02201  0.04028
  4.25179  0.47131  0.77985  0.00000  0.00000  0.00591 -0.00505
  5.07099  0.56865  0.69281  0.00000  0.00000  0.02509 -0.00668
  4.70035  0.56098  0.73567  0.00000  0.00000  0.02713  0.03823
  5.49562  0.60372  0.64038  0.00000  0.00000 -0.00052 -0.04452
  3.35720  0.38454  0.84857  0.00000  0.00000 -0.01009 -0.02072
  4.61497  0.49886  0.74313  0.00000  0.00000  0.01031 -0.01569
  5.30685  0.56593  0.65770  0.00000  0.00000 -0.03509 -0.05456
  3.09884  0.41979  0.86179  0.00000  0.00000 -0.00287  0.01634
  5.39981  0.61499  0.64730  0.00000  0.00000 -0.03418 -0.02136
  5.09742  0.51382  0.69080  0.00000  0.00000  0.03469 -0.06330
  3.09923  0.41728  0.86104  0.00000  0.00000 -0.02001  0.01440
  5.33891  0.55415  0.65630  0.00000  0.00000 -0.01554 -0.06853
  4.29936  0.49605  0.77601  0.00000  0.00000  0.01382  0.01585
  5.16214  0.60671  0.67911  0.00000  0.00000  0.00247  0.01504
  4.49412  0.48747  0.75557  0.00000  0.00000  0.00643 -0.01369
  4.99938  0.53236  0.69597  0.00000  0.00000 -0.02081 -0.03838
  4.96592  0.58329  0.70053  0.00000  0.00000 -0.01694  0.01780
  3.21095  0.38920  0.85795  0.00000  0.00000  0.02274 -0.01233
  4.55486  0.55613  0.74767  0.00000  0.00000 -0.00792  0.04721
  5.31424  0.67141  0.65356  0.00000  0.00000 -0.06339  0.04386
  4.81172  0.51953  0.72356  0.00000  0.00000  0.02944 -0.01722
  4.68258  0.57952  0.73602  0.00000  0.00000  0.01257  0.05712
  3.24975  0.38562  0.85439  0.00000  0.00000 -0.01092 -0.01646
  5.04757  0.54358  0.69741  0.00000  0.00000  0.03862 -0.02492
  5.37337  0.69590  0.65667  0.00000  0.00000  0.02227  0.07379
  3.69298  0.43594  0.82416  0.00000  0.00000 -0.02909  0.00862
  2.81877  0.42522  0.87196  0.00000  0.00000  0.00915 -0.00152
  3.14036  0.41275  0.86003  0.00000  0.00000 -0.00243  0.01074
  5.39958  0.66283  0.64838  0.00000  0.00000 -0.02454  0.02776
  3.86094  0.45241  0.81470  0.00000  0.00000  0.01416  0.01327
  5.38195  0.60582  0.64933  0.00000  0.00000 -0.03383 -0.02787
  4.78439  0.46943  0.72335  0.00000  0.00000  0.00031 -0.06757
  3.04612  0.42375  0.86390  0.00000  0.00000 -0.00492  0.01866
  5.36330  0.46220  0.65880  0.00000  0.00000  0.03066 -0.15656
  4.55411  0.49313  0.74985  0.00000  0.00000  0.01197 -0.01399
  4.10796  0.48778  0.79299  0.00000  0.00000  0.00263  0.02512
  5.21988  0.54243  0.67159  0.00000  0.00000 -0.00307 -0.05851
  5.25100  0.63264  0.67206  0.00000  0.00000  0.03217  0.03204
  5.39915  0.62160  0.64776  0.00000  0.00000 -0.03060 -0.01407
  5.32138  0.54190  0.66052  0.00000  0.00000  0.00382 -0.07498
  5.43512  0.54485  0.64691  0.00000  0.00000 -0.00259 -0.09209
  4.27093  0.49635  0.77845  0.00000  0.00000  0.01056  0.01843
  5.28357  0.60271  0.66235  0.00000  0.00000 -0.01742 -0.01161
  4.22579  0.45187  0.78103  0.00000  0.00000 -0.00775 -0.02310
  2.83892  0.42278  0.87054  0.00000  0.00000 -0.02083  0.00286
  4.13876  0.47974  0.78699  0.00000  0.00000 -0.03207  0.01088
  2.57993  0.47362  0.87721  0.00000  0.00000  0.00134 -0.00173
  4.10087  0.49109  0.79022  0.00000  0.00000 -0.03471  0.02550
  1.20339  0.64365  0.88790  0.00000  0.00000 -0.01337 -0.02443
  3.39359  0.43215  0.84745  0.00000  0.00000  0.00722  0.02623
  5.27666  0.63068  0.66454  0.00000  0.00000 -0.00593  0.01976
  3.04841  0.40051  0.86375  0.00000  0.00000 -0.00634 -0.00428
  3.69725  0.41019  0.82593  0.00000  0.00000 -0.00016 -0.01576
  4.54036  0.51547  0.75153  0.00000  0.00000  0.01407  0.01009
  5.04351  0.57672  0.69702  0.00000  0.00000  0.03159  0.00752
  5.07128  0.59196  0.69075  0.00000  0.00000  0.00809  0.01475
  5.44906  0.68844  0.64841  0.00000  0.00000  0.02522  0.05340
  5.49340  0.69108  0.64392  0.00000  0.00000  0.02893  0.04991
  4.35223  0.50904  0.76915  0.00000  0.00000 -0.00282  0.02166
  4.50292  0.50133  0.75286  0.00000  0.00000 -0.01080 -0.00257
  4.06207  0.47314  0.79404  0.00000  0.00000 -0.03172  0.01228
  5.49367  0.72488  0.64406  0.00000  0.00000  0.03061  0.08383
  3.44241  0.39994  0.84337  0.00000  0.00000 -0.01023 -0.00948
  5.08228  0.56743  0.69078  0.00000  0.00000  0.01940 -0.00972
  5.08694  0.63107  0.68507  0.00000  0.00000 -0.02221  0.04637
  4.22863  0.47566  0.78194  0.00000  0.00000  0.00455  0.00175
  4.31820  0.49302  0.77173  0.00000  0.00000 -0.01090  0.00818
  5.38505  0.63005  0.65269  0.00000  0.00000 -0.00050  0.00162
  5.20825  0.66725  0.67429  0.00000  0.00000  0.00843  0.06955
  4.82741  0.57103  0.71674  0.00000  0.00000 -0.01519  0.02639
  4.70263  0.53157  0.73095  0.00000  0.00000 -0.01325  0.00346
  5.34221  0.61658  0.65980  0.00000  0.00000  0.01773 -0.00077
  5.45526  0.56578  0.64800  0.00000  0.00000  0.02768 -0.06965
  5.29100  0.63744  0.66535  0.00000  0.00000  0.01519  0.02713
  3.74869  0.42906  0.82274  0.00000  0.00000  0.00729 -0.00011
  5.41337  0.61781  0.64979  0.00000  0.00000  0.00139 -0.01424
  5.28836  0.60314  0.66761  0.00000  0.00000  0.03219 -0.00374
  4.15353  0.43887  0.78611  0.00000  0.00000 -0.02687 -0.03055
  5.19829  0.57651  0.67754  0.00000  0.00000  0.02616 -0.01754
  4.74964  0.46642  0.72391  0.00000  0.00000 -0.02953 -0.06985
  5.23895  0.62904  0.66877  0.00000  0.00000 -0.00721  0.02322
  5.20323  0.67410  0.67232  0.00000  0.00000 -0.01341  0.07368
  4.63843  0.53746  0.73852  0.00000  0.00000 -0.00875  0.01775
  4.27761  0.47739  0.77482  0.00000  0.00000 -0.02011 -0.00380
 -1.55904  0.81494  0.89238  0.00000  0.00000  0.00230  0.00583
  5.31899  0.59501  0.66198  0.00000  0.00000  0.01474 -0.01992
  4.17890  0.46902  0.78668  0.00000  0.00000  0.00474 -0.00003
  4.15765  0.43649  0.78979  0.00000  0.00000  0.01748 -0.02941
  4.93103  0.55930  0.70878  0.00000  0.00000  0.01909  0.00451
  3.53147  0.41678  0.83975  0.00000  0.00000  0.02368  0.00447
  4.77274  0.54782  0.72508  0.00000  0.00000  0.00401  0.01313
  4.13830  0.45869  0.79213  0.00000  0.00000  0.02365 -0.00500
  3.85112  0.43358  0.81517  0.00000  0.00000  0.01040 -0.00469
  5.32901  0.55211  0.65718  0.00000  0.00000 -0.01745 -0.06922
  2.92358  0.41502  0.86863  0.00000  0.00000  0.00263  0.00163
  0.11053  0.71212  0.89060  0.00000  0.00000  0.00451  0.00299
  4.77161  0.54267  0.72877  0.00000  0.00000  0.03600  0.01200
  5.10436  0.54336  0.68402  0.00000  0.00000 -0.01385 -0.04257
  3.73236  0.41985  0.82364  0.00000  0.00000  0.00313 -0.00814
  4.11709  0.44325  0.79274  0.00000  0.00000  0.00911 -0.01971
  4.36562  0.44729  0.76801  0.00000  0.00000 -0.00084 -0.04112
  3.64250  0.41023  0.83094  0.00000  0.00000  0.01353 -0.01050
  4.85598  0.52342  0.71464  0.00000  0.00000 -0.00410 -0.02474
  3.94344  0.44106  0.80812  0.00000  0.00000  0.01439 -0.00524
  3.53240  0.42818  0.83628  0.00000  0.00000 -0.02436  0.01302
  4.96242  0.57805  0.70349  0.00000  0.00000  0.00477  0.01666
  4.91915  0.59682  0.70791  0.00000  0.00000  0.00025  0.04049
  2.92982  0.43362  0.86861  0.00000  0.00000  0.00845  0.02028
  4.13368  0.46283  0.79158  0.00000  0.00000  0.01303 -0.00151
  3.89949  0.44227  0.80908  0.00000  0.00000 -0.01805 -0.00280
  4.48888  0.50748  0.75217  0.00000  0.00000 -0.03131  0.00282
  5.22950  0.62309  0.67399  0.00000  0.00000  0.02711  0.02502
  4.62330  0.48206  0.74116  0.00000  0.00000  0.00027 -0.03463
  3.30775  0.43024  0.85116  0.00000  0.00000 -0.01345  0.02691
  4.31375  0.48517  0.77531  0.00000  0.00000  0.02108  0.00441
  4.04517  0.48154  0.79951  0.00000  0.00000  0.01375  0.02621
