#      BASTI - SYNTHETIC COLOR-MAGNITUDE DIAGRAM - v. 1.0 
#===============================================================
#   mag      col     Mass     var1     var2     Dmag     Dcol
#===============================================================
  4.69727  0.58368  0.73589  0.00000  0.00000  0.01957  0.01579
  3.93154  0.53433  0.79441  0.00000  0.00000 -0.00522  0.02824
  0.73654  0.03803  0.84944  0.00000  0.57695 -0.00811 -0.00266
  5.07880  0.63442  0.69828  0.00000  0.00000  0.01741  0.01628
  5.07108  0.62784  0.69475  0.00000  0.00000 -0.02196  0.00605
  5.28597  0.59580  0.68148  0.00000  0.00000  0.07132 -0.04210
  3.71483  0.50189  0.80719  0.00000  0.00000 -0.02896  0.00300
  4.48401  0.55768  0.75312  0.00000  0.00000 -0.00284  0.00995
  4.62844  0.52997  0.74187  0.00000  0.00000  0.01543 -0.03054
  4.61964  0.57105  0.74008  0.00000  0.00000 -0.01258  0.00797
  5.24481  0.58905  0.68035  0.00000  0.00000  0.01891 -0.05048
  5.33209  0.63317  0.67361  0.00000  0.00000  0.04154 -0.01611
  4.90430  0.60430  0.71385  0.00000  0.00000 -0.00260  0.00774
  4.13222  0.53101  0.78291  0.00000  0.00000  0.02776  0.01530
  1.99907  0.70384  0.84320  0.00000  0.00000 -0.01353  0.00885
  4.72495  0.59867  0.72929  0.00000  0.00000 -0.02205  0.02231
  4.61756  0.55397  0.74213  0.00000  0.00000  0.00741 -0.00625
  3.68362  0.46552  0.81084  0.00000  0.00000  0.00586 -0.03226
  0.67556  0.73454  0.84674  0.00000  0.00000  0.01143 -0.00713
  5.18894  0.65292  0.68544  0.00000  0.00000  0.01086  0.02022
  4.75032  0.60042  0.73033  0.00000  0.00000  0.01403  0.02569
  4.92815  0.53703  0.71368  0.00000  0.00000  0.01955 -0.05973
  5.42632  0.60566  0.65855  0.00000  0.00000 -0.01250 -0.07093
  3.30161  0.49207  0.82680  0.00000  0.00000 -0.00292 -0.02211
  5.43775  0.69335  0.66434  0.00000  0.00000  0.05697  0.02809
  4.84141  0.55091  0.72197  0.00000  0.00000  0.01788 -0.03446
  4.83131  0.60756  0.72250  0.00000  0.00000  0.01307  0.02286
  4.61510  0.57166  0.74527  0.00000  0.00000  0.03985  0.01492
  4.21010  0.50875  0.77495  0.00000  0.00000 -0.00465 -0.01644
  3.22242  0.51270  0.82887  0.00000  0.00000 -0.01917 -0.00947
  4.65946  0.55645  0.73781  0.00000  0.00000  0.00233 -0.00867
  4.34377  0.53642  0.76677  0.00000  0.00000  0.02225  0.00331
  4.73041  0.56407  0.73142  0.00000  0.00000  0.00532 -0.00895
  5.05642  0.64657  0.69974  0.00000  0.00000  0.00803  0.02985
  4.85398  0.55146  0.72561  0.00000  0.00000  0.06873 -0.02962
  3.99675  0.50412  0.78970  0.00000  0.00000 -0.00831 -0.00571
  3.76664  0.49603  0.80579  0.00000  0.00000 -0.00145 -0.00318
  4.53210  0.48502  0.74806  0.00000  0.00000 -0.01191 -0.06883
  3.09370  0.58291  0.83303  0.00000  0.00000 -0.01125  0.02812
  5.49126  0.72212  0.65554  0.00000  0.00000  0.02203  0.04033
  4.34848  0.52926  0.76512  0.00000  0.00000  0.00623 -0.00550
  5.10513  0.61306  0.69625  0.00000  0.00000  0.02558 -0.00695
  4.76088  0.61395  0.73065  0.00000  0.00000  0.02788  0.03973
  5.49717  0.64176  0.65285  0.00000  0.00000 -0.00052 -0.04457
  3.54606  0.47680  0.81681  0.00000  0.00000 -0.01053 -0.02126
  4.68137  0.55049  0.73654  0.00000  0.00000  0.01064 -0.01641
  5.31622  0.60463  0.66734  0.00000  0.00000 -0.03526 -0.05503
  3.31020  0.53008  0.82650  0.00000  0.00000 -0.00302  0.01683
  5.40343  0.65493  0.65867  0.00000  0.00000 -0.03424 -0.02142
  5.12956  0.55635  0.69461  0.00000  0.00000  0.03532 -0.06563
  3.30764  0.52656  0.82595  0.00000  0.00000 -0.02102  0.01482
  5.34736  0.59256  0.66618  0.00000  0.00000 -0.01561 -0.06905
  4.39355  0.55539  0.76217  0.00000  0.00000  0.01455  0.01716
  5.18423  0.64858  0.68505  0.00000  0.00000  0.00250  0.01539
  4.57029  0.54119  0.74630  0.00000  0.00000  0.00667 -0.01447
  5.03535  0.57748  0.69881  0.00000  0.00000 -0.02126 -0.04014
  5.00379  0.63057  0.70251  0.00000  0.00000 -0.01727  0.01822
  3.41520  0.49328  0.82369  0.00000  0.00000  0.02384 -0.01268
  4.62374  0.61257  0.74011  0.00000  0.00000 -0.00818  0.04953
  5.32163  0.71018  0.66390  0.00000  0.00000 -0.06363  0.04415
  4.86333  0.56883  0.72102  0.00000  0.00000  0.03010 -0.01776
  4.74309  0.63317  0.73093  0.00000  0.00000  0.01292  0.05938
  3.44652  0.48498  0.82109  0.00000  0.00000 -0.01142 -0.01691
  5.08566  0.59039  0.69999  0.00000  0.00000  0.03948 -0.02607
  5.38237  0.73540  0.66649  0.00000  0.00000  0.02237  0.07436
  3.84691  0.51165  0.79872  0.00000  0.00000 -0.03004  0.00879
  3.08542  0.56354  0.83389  0.00000  0.00000  0.00979 -0.00158
  3.34727  0.52065  0.82522  0.00000  0.00000 -0.00255  0.01105
  5.40449  0.70190  0.65957  0.00000  0.00000 -0.02459  0.02788
  3.99154  0.52155  0.79163  0.00000  0.00000  0.01454  0.01350
  5.38797  0.64353  0.66036  0.00000  0.00000 -0.03393 -0.02802
  4.83523  0.51712  0.72086  0.00000  0.00000  0.00031 -0.06968
  3.26227  0.53776  0.82803  0.00000  0.00000 -0.00518  0.01924
  5.37319  0.50000  0.66826  0.00000  0.00000  0.03081 -0.15792
  4.62587  0.54586  0.74183  0.00000  0.00000  0.01239 -0.01471
  4.21443  0.55275  0.77519  0.00000  0.00000  0.00280  0.02793
  5.23607  0.58349  0.67886  0.00000  0.00000 -0.00310 -0.05946
  5.26829  0.67458  0.67925  0.00000  0.00000  0.03246  0.03258
  5.40322  0.66142  0.65905  0.00000  0.00000 -0.03066 -0.01412
  5.33117  0.58060  0.66969  0.00000  0.00000  0.00383 -0.07564
  5.43840  0.58472  0.65833  0.00000  0.00000 -0.00260 -0.09234
  4.36718  0.55572  0.76405  0.00000  0.00000  0.01113  0.02002
  5.29599  0.64083  0.67121  0.00000  0.00000 -0.01753 -0.01175
  4.32257  0.50866  0.76603  0.00000  0.00000 -0.00819 -0.02519
  3.08839  0.55580  0.83286  0.00000  0.00000 -0.02218  0.00297
  4.23850  0.54097  0.77060  0.00000  0.00000 -0.03402  0.01199
  2.89697  0.63497  0.83769  0.00000  0.00000  0.00146 -0.00181
  4.20282  0.55477  0.77307  0.00000  0.00000 -0.03692  0.02825
  1.33431  0.68863  0.84537  0.00000  0.00000 -0.01370 -0.02504
  3.58130  0.52544  0.81599  0.00000  0.00000  0.00753  0.02689
  5.29023  0.66946  0.67303  0.00000  0.00000 -0.00598  0.02002
  3.26405  0.51362  0.82793  0.00000  0.00000 -0.00668 -0.00441
  3.85647  0.48590  0.80004  0.00000  0.00000 -0.00016 -0.01608
  4.61350  0.56964  0.74314  0.00000  0.00000  0.01457  0.01063
  5.08131  0.62465  0.69967  0.00000  0.00000  0.03229  0.00786
  5.10289  0.63734  0.69457  0.00000  0.00000  0.00824  0.01530
  5.45413  0.72756  0.65960  0.00000  0.00000  0.02528  0.05362
  5.49535  0.73113  0.65582  0.00000  0.00000  0.02896  0.04998
  4.43952  0.56683  0.75687  0.00000  0.00000 -0.00295  0.02324
  4.57619  0.55516  0.74418  0.00000  0.00000 -0.01120 -0.00271
  4.16713  0.53721  0.77599  0.00000  0.00000 -0.03385  0.01370
  5.49585  0.76485  0.65594  0.00000  0.00000  0.03064  0.08397
  3.62561  0.48785  0.81299  0.00000  0.00000 -0.01065 -0.00971
  5.11413  0.61192  0.69460  0.00000  0.00000  0.01975 -0.01008
  5.11408  0.67581  0.68994  0.00000  0.00000 -0.02255  0.04782
  4.32678  0.53506  0.76673  0.00000  0.00000  0.00481  0.00191
  4.40750  0.55015  0.75887  0.00000  0.00000 -0.01144  0.00881
  5.39228  0.66855  0.66317  0.00000  0.00000 -0.00050  0.00163
  5.22730  0.70921  0.68108  0.00000  0.00000  0.00852  0.07089
  4.87368  0.62151  0.71557  0.00000  0.00000 -0.01549  0.02712
  4.75833  0.58304  0.72691  0.00000  0.00000 -0.01359  0.00358
  5.35146  0.65609  0.66909  0.00000  0.00000  0.01781 -0.00077
  5.45969  0.60514  0.65925  0.00000  0.00000  0.02774 -0.06990
  5.30500  0.67675  0.67370  0.00000  0.00000  0.01530  0.02749
  3.89960  0.50410  0.79766  0.00000  0.00000  0.00752 -0.00011
  5.41944  0.65605  0.66075  0.00000  0.00000  0.00140 -0.01432
  5.30386  0.64270  0.67557  0.00000  0.00000  0.03245 -0.00380
  4.25279  0.49626  0.76993  0.00000  0.00000 -0.02848 -0.03360
  5.22023  0.61674  0.68376  0.00000  0.00000  0.02647 -0.01794
  4.80017  0.51416  0.72131  0.00000  0.00000 -0.03019 -0.07207
  5.25507  0.66835  0.67653  0.00000  0.00000 -0.00727  0.02359
  5.22052  0.71647  0.67946  0.00000  0.00000 -0.01353  0.07498
  4.70033  0.58997  0.73291  0.00000  0.00000 -0.00900  0.01850
  4.36890  0.53510  0.76125  0.00000  0.00000 -0.02114 -0.00411
 -1.23161  0.87802  0.84858  0.00000  0.00000  0.00252  0.00626
  5.33122  0.63318  0.67091  0.00000  0.00000  0.01483 -0.02014
